path_index,feature_values,feature_values_normalized,feature_outcomes_normalized,is_critical,is_maxima,is_minima,is_inflection,is_saddle,num_critical,num_maxima,num_minima,num_inflection,num_saddle,feature,fit,lambda,xlabel,ylabel,feature_friendly,feature_description,sensitivity,feature_outcomes,slope
304,4958.6789298,8.842139536,2.257502719,0,0,0,0,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,349073.0929,55.658809979
304,4958.6789298,8.842139536,2.257502719,0,0,0,0,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,349073.0929,55.658809979
304,4975.7190635,8.8806643028,2.2673385473,0,0,0,1,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,349851.12513,55.658809979
304,4975.7190635,8.8806643028,2.2673385473,0,0,0,1,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,349851.12513,55.658809979
304,4992.7591973,8.9191890695,2.2771743755,0,0,0,0,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,350629.15736,55.658809979
304,4992.7591973,8.9191890695,2.2771743755,0,0,0,0,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,350629.15736,55.658809979
304,5009.7993311,8.9577138363,2.2870102037,0,0,0,1,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,351407.18959,55.658809979
304,5009.7993311,8.9577138363,2.2870102037,0,0,0,1,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,351407.18959,55.658809979
304,5026.8394649,8.996238603,2.2968460319,0,0,0,0,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,352185.22182,55.658809979
304,5026.8394649,8.996238603,2.2968460319,0,0,0,0,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,352185.22182,55.658809979
304,5043.8795987,9.0347633698,2.3066818602,0,0,0,1,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,352963.25405,55.658809979
304,5043.8795987,9.0347633698,2.3066818602,0,0,0,1,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,352963.25405,55.658809979
304,5060.9197324,9.0732881365,2.3165176884,0,0,0,0,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,353741.28628,55.658809979
304,5060.9197324,9.0732881365,2.3165176884,0,0,0,0,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,353741.28628,55.658809979
304,5077.9598662,9.1118129033,2.3263535166,0,0,0,1,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,354519.31851,55.658809979
304,5077.9598662,9.1118129033,2.3263535166,0,0,0,1,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,0,0,Total Basement Area,Total square feet of basement area,0.0651841244,354519.31851,55.658809979
304,5095,9.15033767,2.3361893449,0,0,0,0,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,1,1,Total Basement Area,Total square feet of basement area,0.0651841244,355297.35074,55.658809979
304,5095,9.15033767,2.3361893449,0,0,0,0,0,0,0,0,122,0,Total_Bsmt_SF,linear,1.5179166667,1,1,Total Basement Area,Total square feet of basement area,0.0651841244,355297.35074,55.658809979
298,432,-1.856247977,0.8266249968,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,1,1,1st Floor Area,First floor square feet,0.4631543354,345888.01493,
298,432,-1.856247977,0.8266249968,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,1,1,1st Floor Area,First floor square feet,0.4631543354,345888.01493,
298,447.59531773,-1.816252119,0.84198847,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,347103.29411,
298,447.59531773,-1.816252119,0.84198847,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,347103.29411,
298,463.19063545,-1.776256261,0.85730903,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,348315.17878,
298,463.19063545,-1.776256261,0.85730903,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,348315.17878,
298,478.78595318,-1.736260402,0.8725518827,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,349520.91666,
298,478.78595318,-1.736260402,0.8725518827,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,349520.91666,
298,494.3812709,-1.696264544,0.8876822343,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,350717.75549,
298,494.3812709,-1.696264544,0.8876822343,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,350717.75549,
298,509.97658863,-1.656268686,0.9026652905,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,351902.94299,
298,509.97658863,-1.656268686,0.9026652905,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,351902.94299,
298,525.57190635,-1.616272828,0.9174662575,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,353073.72689,
298,525.57190635,-1.616272828,0.9174662575,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,353073.72689,
298,541.16722408,-1.576276969,0.9320503412,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,354227.35492,
298,541.16722408,-1.576276969,0.9320503412,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,354227.35492,
298,556.76254181,-1.536281111,0.9463827475,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,355361.07481,
298,556.76254181,-1.536281111,0.9463827475,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,355361.07481,
298,572.35785953,-1.496285253,0.9604286825,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,356472.13428,
298,572.35785953,-1.496285253,0.9604286825,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,356472.13428,
298,587.95317726,-1.456289394,0.9741533521,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,357557.78107,
298,587.95317726,-1.456289394,0.9741533521,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,357557.78107,
298,603.54849498,-1.416293536,0.9875219623,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,358615.26289,
298,603.54849498,-1.416293536,0.9875219623,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,358615.26289,
298,619.14381271,-1.376297678,1.0004996953,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,359641.82561,
298,619.14381271,-1.376297678,1.0004996953,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,359641.82561,
298,634.73913043,-1.33630182,1.0130516147,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,360634.70568,
298,634.73913043,-1.33630182,1.0130516147,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,360634.70568,
298,650.33444816,-1.296305961,1.0251427469,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,361591.13663,
298,650.33444816,-1.296305961,1.0251427469,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,361591.13663,
298,665.92976589,-1.256310103,1.0367381184,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,362508.352,
298,665.92976589,-1.256310103,1.0367381184,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,362508.352,
298,681.52508361,-1.216314245,1.0478027558,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,363383.5853,
298,681.52508361,-1.216314245,1.0478027558,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,363383.5853,
298,697.12040134,-1.176318387,1.0583016854,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,364214.07009,
298,697.12040134,-1.176318387,1.0583016854,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,364214.07009,
298,712.71571906,-1.136322528,1.0681999339,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,364997.03987,
298,712.71571906,-1.136322528,1.0681999339,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,364997.03987,
298,728.31103679,-1.09632667,1.0774625276,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,365729.72819,
298,728.31103679,-1.09632667,1.0774625276,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,365729.72819,
298,743.90635452,-1.056330812,1.0860544932,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,366409.36858,
298,743.90635452,-1.056330812,1.0860544932,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,366409.36858,
298,759.50167224,-1.016334954,1.093940857,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367033.19457,
298,759.50167224,-1.016334954,1.093940857,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367033.19457,
298,775.09698997,-0.976339095,1.1010866456,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367598.43968,
298,775.09698997,-0.976339095,1.1010866456,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367598.43968,
298,790.69230769,-0.936343237,1.1074646659,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368102.9529,
298,790.69230769,-0.936343237,1.1074646659,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368102.9529,
298,806.28762542,-0.896347379,1.1130965374,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368548.44436,
298,806.28762542,-0.896347379,1.1130965374,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368548.44436,
298,821.88294314,-0.85635152,1.1180227664,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368938.1182,
298,821.88294314,-0.85635152,1.1180227664,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368938.1182,
298,837.47826087,-0.816355662,1.1222839,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369275.18176,
298,837.47826087,-0.816355662,1.1222839,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369275.18176,
298,853.0735786,-0.776359804,1.1259204856,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369562.84242,
298,853.0735786,-0.776359804,1.1259204856,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369562.84242,
298,868.66889632,-0.736363946,1.1289730704,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369804.30753,
298,868.66889632,-0.736363946,1.1289730704,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369804.30753,
298,884.26421405,-0.696368087,1.1314822016,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370002.78445,
298,884.26421405,-0.696368087,1.1314822016,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370002.78445,
298,899.85953177,-0.656372229,1.1334884264,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370161.48055,
298,899.85953177,-0.656372229,1.1334884264,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370161.48055,
298,915.4548495,-0.616376371,1.1350322921,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370283.60319,
298,915.4548495,-0.616376371,1.1350322921,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370283.60319,
298,931.05016722,-0.576380513,1.1361543459,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370372.35972,
298,931.05016722,-0.576380513,1.1361543459,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370372.35972,
298,946.64548495,-0.536384654,1.1368951351,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370430.95752,
298,946.64548495,-0.536384654,1.1368951351,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370430.95752,
298,962.24080268,-0.496388796,1.1372935072,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370462.46949,
298,962.24080268,-0.496388796,1.1372935072,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370462.46949,
298,977.8361204,-0.456392938,1.1373748121,1,1,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,1,1,1st Floor Area,First floor square feet,0.4631543354,370468.90086,
298,977.8361204,-0.456392938,1.1373748121,1,1,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,1,1,1st Floor Area,First floor square feet,0.4631543354,370468.90086,
298,993.43143813,-0.41639708,1.1371579626,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370451.74766,
298,993.43143813,-0.41639708,1.1371579626,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370451.74766,
298,1009.0267559,-0.376401221,1.1366618321,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370412.50282,
298,1009.0267559,-0.376401221,1.1366618321,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370412.50282,
298,1024.6220736,-0.336405363,1.135905294,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370352.65925,
298,1024.6220736,-0.336405363,1.135905294,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370352.65925,
298,1040.2173913,-0.296409505,1.1349072215,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370273.70987,
298,1040.2173913,-0.296409505,1.1349072215,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370273.70987,
298,1055.812709,-0.256413646,1.133686488,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370177.14759,
298,1055.812709,-0.256413646,1.133686488,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370177.14759,
298,1071.4080268,-0.216417788,1.1322619667,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370064.46532,
298,1071.4080268,-0.216417788,1.1322619667,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,370064.46532,
298,1087.0033445,-0.17642193,1.1306525312,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369937.15599,
298,1087.0033445,-0.17642193,1.1306525312,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369937.15599,
298,1102.5986622,-0.136426072,1.1288770546,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369796.7125,
298,1102.5986622,-0.136426072,1.1288770546,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369796.7125,
298,1118.1939799,-0.096430213,1.1269544103,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369644.62777,
298,1118.1939799,-0.096430213,1.1269544103,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369644.62777,
298,1133.7892977,-0.056434355,1.1249045809,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369482.48248,
298,1133.7892977,-0.056434355,1.1249045809,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369482.48248,
298,1149.3846154,-0.016438497,1.1227588548,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369312.75156,
298,1149.3846154,-0.016438497,1.1227588548,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369312.75156,
298,1164.9799331,0.0235573614,1.1205551233,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369138.43232,
298,1164.9799331,0.0235573614,1.1205551233,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,369138.43232,
298,1180.5752508,0.0635532197,1.1183313608,0,0,0,1,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368962.52859,
298,1180.5752508,0.0635532197,1.1183313608,0,0,0,1,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368962.52859,
298,1196.1705686,0.103549078,1.1161255416,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368788.04421,
298,1196.1705686,0.103549078,1.1161255416,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368788.04421,
298,1211.7658863,0.1435449362,1.11397564,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368617.98301,
298,1211.7658863,0.1435449362,1.11397564,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368617.98301,
298,1227.361204,0.1835407945,1.1119196303,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368455.34883,
298,1227.361204,0.1835407945,1.1119196303,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368455.34883,
298,1242.9565217,0.2235366528,1.1099954867,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368303.14551,
298,1242.9565217,0.2235366528,1.1099954867,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368303.14551,
298,1258.5518395,0.263532511,1.1082411836,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368164.37689,
298,1258.5518395,0.263532511,1.1082411836,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368164.37689,
298,1274.1471572,0.3035283693,1.1066946953,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368042.0468,
298,1274.1471572,0.3035283693,1.1066946953,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368042.0468,
298,1289.7424749,0.3435242276,1.1053939962,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367939.15909,
298,1289.7424749,0.3435242276,1.1053939962,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367939.15909,
298,1305.3377926,0.3835200858,1.1043767478,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367858.69285,
298,1305.3377926,0.3835200858,1.1043767478,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367858.69285,
298,1320.9331104,0.4235159441,1.1036764426,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367803.29742,
298,1320.9331104,0.4235159441,1.1036764426,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367803.29742,
298,1336.5284281,0.4635118024,1.1033236047,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367775.38729,
298,1336.5284281,0.4635118024,1.1033236047,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367775.38729,
298,1352.1237458,0.5035076606,1.1033486947,1,0,1,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,1,1,1st Floor Area,First floor square feet,0.4631543354,367777.37195,
298,1352.1237458,0.5035076606,1.1033486947,1,0,1,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,1,1,1st Floor Area,First floor square feet,0.4631543354,367777.37195,
298,1367.7190635,0.5435035189,1.103782173,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367811.66089,
298,1367.7190635,0.5435035189,1.103782173,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367811.66089,
298,1383.3143813,0.5834993772,1.1046545003,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367880.66359,
298,1383.3143813,0.5834993772,1.1046545003,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367880.66359,
298,1398.909699,0.6234952354,1.105996137,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367986.78954,
298,1398.909699,0.6234952354,1.105996137,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,367986.78954,
298,1414.5050167,0.6634910937,1.1078375437,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368132.44822,
298,1414.5050167,0.6634910937,1.1078375437,0,0,0,0,0,3,2,1,4,0,First_Flr_SF,non_linear,1.41,0,0,1st Floor Area,First floor square feet,0.4631543354,368132.44822,
